country_txt,provstate,city,success,nkill,nkillter,nwound,nperpcap,nhostkid,date,weekday,ChefedeGovernoMilitar,eleicaonacionaldireta,CidadeOuCapital,TimeDifference_city_event,TimeDifference_country_event,TimeDifference_province_event,feriado_oucomemo,SP.POP.GROW,popgrow_higher_than_latam,country_population,tamanho_pais,tempo_rel_ultimo_atk_city_ano,ataque_ult_ano_provincia,ataque_ult_ano_pais
Nicaragua,matagalpa,matagalpa,0,1,,0,,,1978-10-18 00:00:00,Wednesday,0,0,0,3212,0,3212,0,2.91445100102962,1,3128544,menor ou igual a 8mi,2 a 9 anos,0,1
Nicaragua,matagalpa,matagalpa,0,0,,0,,,1979-01-25 00:00:00,Thursday,0,0,0,99,0,99,0,2.70453061853631,1,3214311,menor ou igual a 8mi,1 ano ou menos,0,1
Nicaragua,matagalpa,matagalpa,0,,,,,,1979-02-13 00:00:00,Tuesday,0,0,0,19,2,19,0,2.70453061853631,1,3214311,menor ou igual a 8mi,1 ano ou menos,0,0
Nicaragua,matagalpa,matagalpa,0,4,,0,,,1979-02-20 00:00:00,Tuesday,0,0,0,3337,3,7,0,2.70453061853631,1,3214311,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,esquipulas,0,0,,2,,,1979-02-22 00:00:00,Thursday,0,0,0,3339,1,2,0,2.70453061853631,1,3214311,menor ou igual a 8mi,10 anos ou mais,0,1
Nicaragua,matagalpa,valle el oregano,0,5,,0,,,1982-12-24 00:00:00,Friday,0,0,0,4740,11,1401,0,2.73610538786783,1,3491906,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,rancho grande,0,5,,17,,,1983-03-26 00:00:00,Saturday,0,0,0,4832,12,92,0,2.62019625792193,1,3584610,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,yaosca,0,6,,,,,1983-09-13 00:00:00,Tuesday,0,0,0,5003,9,171,0,2.62019625792193,1,3584610,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,mulukuku,1,0,,1,,,1984-07-28 00:00:00,Saturday,0,1,0,5322,12,319,0,2.47676596096095,1,3674501,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,tapasle,0,8,,0,,,1984-08-10 00:00:00,Friday,0,1,0,5335,13,13,0,2.47676596096095,1,3674501,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,mulukuku,0,0,,3,,,1984-10-23 00:00:00,Tuesday,0,1,0,87,13,74,0,2.47676596096095,1,3674501,menor ou igual a 8mi,1 ano ou menos,0,0
Nicaragua,matagalpa,el carmen,0,,,,,,1984-12-17 00:00:00,Monday,0,1,0,5464,5,55,0,2.47676596096095,1,3674501,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,el carmen,0,,,,,,1984-12-17 00:00:00,Monday,0,1,0,0,0,0,0,2.47676596096095,1,3674501,menor ou igual a 8mi,1 ano ou menos,1,1
Nicaragua,matagalpa,el carmen,0,,,,,,1984-12-17 00:00:00,Monday,0,1,0,0,0,0,0,2.47676596096095,1,3674501,menor ou igual a 8mi,1 ano ou menos,1,1
Nicaragua,matagalpa,los manchones,0,,,,,,1985-03-09 00:00:00,Saturday,0,0,0,5546,17,82,0,2.38082057820001,1,3763034,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,las minas,0,3,,0,,,1985-04-29 00:00:00,Monday,0,0,0,5597,1,51,0,2.38082057820001,1,3763034,menor ou igual a 8mi,10 anos ou mais,0,1
Nicaragua,matagalpa,la dalia,0,3,,3,,,1986-09-14 00:00:00,Sunday,0,0,0,6100,1,503,1,2.3371360303315,1,3852017,menor ou igual a 8mi,10 anos ou mais,0,1
Nicaragua,matagalpa,el esquirin,1,9,,0,,,1987-04-25 00:00:00,Saturday,0,0,0,6323,10,223,0,2.29550669667247,1,3941463,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,la patriota,0,0,,0,,,1987-06-01 00:00:00,Monday,0,0,0,6360,10,37,1,2.29550669667247,1,3941463,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,rio blanco,0,0,,0,,,1987-11-08 00:00:00,Sunday,0,0,0,6520,4,160,0,2.29550669667247,1,3941463,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,matiguas,0,0,,0,,,1987-12-10 00:00:00,Thursday,0,0,0,6552,0,32,0,2.29550669667247,1,3941463,menor ou igual a 8mi,10 anos ou mais,0,1
Nicaragua,matagalpa,rio blanco,0,0,,0,,,1988-01-13 00:00:00,Wednesday,0,0,0,6586,2,34,0,2.30306938270733,1,4033291,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,rio blanco,0,0,,0,,,1988-01-13 00:00:00,Wednesday,0,0,0,0,0,0,0,2.30306938270733,1,4033291,menor ou igual a 8mi,1 ano ou menos,1,1
Nicaragua,matagalpa,san ramon,0,0,,0,,,1988-03-18 00:00:00,Friday,0,0,0,756,44,65,0,2.30306938270733,1,4033291,menor ou igual a 8mi,2 a 9 anos,0,0
Nicaragua,matagalpa,paiwitas,0,0,,0,,,1989-09-04 00:00:00,Monday,0,0,0,7186,0,535,0,2.35608316909431,1,4129447,menor ou igual a 8mi,10 anos ou mais,0,1
Nicaragua,matagalpa,matagalpa,0,0,,0,,,1990-10-14 00:00:00,Sunday,0,1,0,4261,173,405,0,2.35429940783244,1,4227820,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,matagalpa,1,0,,0,,,1990-12-16 00:00:00,Sunday,0,1,0,63,0,63,0,2.35429940783244,1,4227820,menor ou igual a 8mi,1 ano ou menos,0,1
Nicaragua,matagalpa,matagalpa,0,0,,0,,,1991-06-18 00:00:00,Tuesday,0,0,0,184,0,184,0,2.32547551551321,1,4327289,menor ou igual a 8mi,1 ano ou menos,0,1
Nicaragua,matagalpa,matagalpa,0,0,,0,,,1991-06-18 00:00:00,Tuesday,0,0,0,0,0,0,0,2.32547551551321,1,4327289,menor ou igual a 8mi,1 ano ou menos,1,1
Nicaragua,matagalpa,matagalpa,0,0,,0,,,1991-06-19 00:00:00,Wednesday,0,0,0,1,1,1,0,2.32547551551321,1,4327289,menor ou igual a 8mi,1 ano ou menos,1,1
Nicaragua,matagalpa,sebaco,0,0,,2,,,1992-03-26 00:00:00,Thursday,0,0,0,8120,21,281,0,2.28197565551776,1,4427172,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,wanawana,0,2,,0,,1,1996-02-18 00:00:00,Sunday,0,1,0,9544,12,1424,0,1.89766474581677,1,4812391,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,matagalpa,0,0,,2,,,1996-11-16 00:00:00,Saturday,0,1,0,1977,8,272,0,1.89766474581677,1,4812391,menor ou igual a 8mi,2 a 9 anos,0,0
Nicaragua,matagalpa,rio blanco,0,6,,4,,,1997-01-09 00:00:00,Thursday,0,0,0,3350,54,54,0,1.72167337352435,1,4895962,menor ou igual a 8mi,10 anos ou mais,0,0
Nicaragua,matagalpa,kuskawas,0,0,,0,,5,1997-06-17 00:00:00,Tuesday,0,0,0,10029,159,159,0,1.72167337352435,1,4895962,menor ou igual a 8mi,10 anos ou mais,0,0
Cuba,matanzas,varadero,1,0,,0,,,1997-04-12 00:00:00,Saturday,0,0,0,9963,0,9963,0,0.319637304062581,0,10998129,entre 8mi e 20mi,10 anos ou mais,0,1
Brazil,mato grosso,rondonopolis,0,0,0,0,0,13,2001-10-03 00:00:00,Wednesday,0,0,0,11598,393,11598,0,1.32069475807143,0,178211881,mais de 30mi,10 anos ou mais,0,0
Chile,maule,san javier,0,0,,0,,,1983-07-29 00:00:00,Friday,1,0,0,4957,32,4957,0,1.42203507713133,0,11976513,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,maule,curico,0,,,,,,1984-08-21 00:00:00,Tuesday,1,0,0,5346,5,389,0,1.41971441391823,0,12147758,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,maule,curico,0,0,,0,,,1984-10-28 00:00:00,Sunday,1,0,0,68,0,68,0,1.41971441391823,0,12147758,entre 8mi e 20mi,1 ano ou menos,0,1
Chile,maule,curico,0,,,,,,1984-12-19 00:00:00,Wednesday,1,0,0,52,12,52,0,1.41971441391823,0,12147758,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,maule,talca,1,,,,,,1985-03-05 00:00:00,Tuesday,1,0,0,5542,0,76,0,1.45983532243265,0,12326396,entre 8mi e 20mi,10 anos ou mais,0,1
Chile,maule,talca,0,0,,0,,,1985-07-12 00:00:00,Friday,1,0,0,129,0,129,0,1.45983532243265,0,12326396,entre 8mi e 20mi,1 ano ou menos,0,1
Chile,maule,linares,0,0,,0,,,1985-11-02 00:00:00,Saturday,1,0,0,5784,2,113,0,1.45983532243265,0,12326396,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,maule,curico,0,0,,0,,,1987-09-29 00:00:00,Tuesday,1,0,0,1014,1,696,0,1.57199694987578,0,12712784,entre 8mi e 20mi,2 a 9 anos,0,1
Chile,maule,talca,0,0,,0,,,1987-12-14 00:00:00,Monday,1,0,0,885,2,76,0,1.57199694987578,0,12712784,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,maule,colbun,1,0,,0,,,1988-02-17 00:00:00,Wednesday,1,0,0,6621,1,65,0,1.60436988360225,0,12918389,entre 8mi e 20mi,10 anos ou mais,0,1
Chile,maule,curico,0,0,,0,,,1988-04-19 00:00:00,Tuesday,1,0,0,203,4,62,0,1.60436988360225,0,12918389,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,maule,romeral,1,0,,0,,,1988-11-08 00:00:00,Tuesday,1,0,0,6886,29,203,0,1.60436988360225,0,12918389,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,maule,talca,0,0,,0,,,1990-10-05 00:00:00,Friday,0,0,0,1026,0,696,0,1.61875060800777,0,13342868,entre 8mi e 20mi,2 a 9 anos,0,1
Chile,maule,talca,0,0,,0,,,1992-12-19 00:00:00,Saturday,0,0,0,806,8,806,0,1.61172337460706,0,13782297,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,maule,talca,0,0,0,2,2,,2020-11-26 00:00:00,Thursday,0,0,0,10204,52,10204,0,1.36064363430941,1,19300315,entre 8mi e 20mi,10 anos ou mais,0,0
Argentina,mendoza,potrerillos,0,0,,0,,,1974-01-05 00:00:00,Saturday,1,0,0,1465,2,1465,0,1.70070709763708,0,25449754,entre 20mi e 30mi,2 a 9 anos,0,0
Argentina,mendoza,mendoza,0,0,,0,,,1984-09-25 00:00:00,Tuesday,0,0,1,5381,80,3916,0,1.53715277473885,0,29832197,entre 20mi e 30mi,10 anos ou mais,0,0
Argentina,mendoza,mendoza,0,0,,0,,,1984-09-25 00:00:00,Tuesday,0,0,1,0,0,0,0,1.53715277473885,0,29832197,entre 20mi e 30mi,1 ano ou menos,1,1
Argentina,mendoza,mendoza,0,0,,0,,,1987-02-26 00:00:00,Thursday,0,0,1,884,36,884,0,1.51097418180074,0,31216453,mais de 30mi,2 a 9 anos,0,0
Argentina,mendoza,mendoza,0,0,,0,,,1987-06-24 00:00:00,Wednesday,0,0,1,118,0,118,0,1.51097418180074,0,31216453,mais de 30mi,1 ano ou menos,0,1
Argentina,mendoza,mendoza,0,0,,0,,,1987-06-30 00:00:00,Tuesday,0,0,1,6,6,6,0,1.51097418180074,0,31216453,mais de 30mi,1 ano ou menos,0,0
Argentina,mendoza,mendoza,0,0,,0,,,1988-04-20 00:00:00,Wednesday,0,0,1,295,11,295,0,1.50808699373212,0,31690792,mais de 30mi,1 ano ou menos,0,0
Argentina,mendoza,mendoza,0,0,,0,,,1991-04-08 00:00:00,Monday,0,0,1,1083,1,1083,0,1.42406315580335,0,33105763,mais de 30mi,2 a 9 anos,0,1
Argentina,mendoza,mendoza,0,0,,0,,,1991-11-17 00:00:00,Sunday,0,0,1,223,33,223,0,1.42406315580335,0,33105763,mais de 30mi,1 ano ou menos,0,0
Argentina,mendoza,ugarteche,0,1,,0,,,1991-12-18 00:00:00,Wednesday,0,0,0,8021,30,31,0,1.42406315580335,0,33105763,mais de 30mi,10 anos ou mais,0,0
Venezuela,merida,merida,0,0,,0,,,1992-04-23 00:00:00,Thursday,0,0,0,5753,0,8148,0,2.3176484689717,1,20700461,entre 20mi e 30mi,10 anos ou mais,0,1
Colombia,meta,la macarena,0,,,,,1,1977-02-14 00:00:00,Monday,0,0,0,2601,14,2601,0,2.19594319499091,0,24443926,entre 20mi e 30mi,2 a 9 anos,0,0
Colombia,meta,vista hermosa,0,0,,3,,1,1979-12-10 00:00:00,Monday,0,0,0,3630,13,1029,0,2.27641953563408,0,25579323,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,meta,puerto lopez,1,7,7,,,1,1982-10-08 00:00:00,Friday,0,1,0,4663,15,1033,0,2.28538665013336,1,27405194,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,meta,el reten,0,2,,3,,,1983-04-04 00:00:00,Monday,0,0,0,4841,24,178,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,meta,mapiripan,0,0,,0,,1,1983-04-07 00:00:00,Thursday,0,0,0,4844,3,3,0,2.29825611583074,1,28042329,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,meta,belalcazar,1,3,2,0,,,1984-06-15 00:00:00,Friday,0,0,0,5279,3,435,0,2.2799770813467,1,28689032,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,meta,san juan de arama,0,1,,0,,,1985-11-28 00:00:00,Thursday,0,0,0,5810,8,531,0,2.19684709234321,1,29326260,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,meta,la macarena,0,2,,0,,,1986-11-19 00:00:00,Wednesday,0,1,0,3565,5,356,0,2.13831694364723,1,29960101,entre 20mi e 30mi,10 anos ou mais,0,0
Colombia,meta,granada,0,1,,0,,,1987-02-27 00:00:00,Friday,0,0,0,2409,1,100,0,2.12330820360553,1,30603048,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,fuente de oro,0,1,,0,,,1987-03-08 00:00:00,Sunday,0,0,0,6275,4,9,0,2.12330820360553,1,30603048,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,villavicencio,0,1,,0,,,1987-03-18 00:00:00,Wednesday,0,0,0,6285,7,10,0,2.12330820360553,1,30603048,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,san martin,0,1,,0,,,1987-03-23 00:00:00,Monday,0,0,0,831,1,5,1,2.12330820360553,1,30603048,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,medellin del ariari,0,0,,0,,,1987-10-08 00:00:00,Thursday,0,0,0,6489,0,199,0,2.12330820360553,1,30603048,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,granada,0,1,,0,,,1988-02-15 00:00:00,Monday,0,0,0,353,0,130,0,2.11350051754997,1,31256727,mais de 30mi,1 ano ou menos,0,1
Colombia,meta,granada,0,4,,3,,2,1988-06-11 00:00:00,Saturday,0,0,0,117,2,117,0,2.11350051754997,1,31256727,mais de 30mi,1 ano ou menos,0,0
Colombia,meta,villavicencio,0,1,,0,,,1988-08-30 00:00:00,Tuesday,0,0,0,531,0,80,0,2.11350051754997,1,31256727,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,san martin,0,0,,0,,13,1988-09-28 00:00:00,Wednesday,0,0,0,6845,0,29,0,2.11350051754997,1,31256727,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,el castillo,1,1,,1,,,1988-11-05 00:00:00,Saturday,0,0,0,6883,13,38,0,2.11350051754997,1,31256727,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,puerto la esperanza,0,0,,0,,,1988-11-18 00:00:00,Friday,0,0,0,6896,3,13,0,2.11350051754997,1,31256727,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,cumaral,0,1,,0,,,1989-03-05 00:00:00,Sunday,0,0,0,7003,3,107,0,2.10958011736201,1,31923117,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,mesetas,0,0,,3,,,1991-03-20 00:00:00,Wednesday,0,0,0,7748,1,745,0,2.03800594708786,1,33272628,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,mesetas,0,4,,0,,,1991-09-15 00:00:00,Sunday,0,0,0,179,1,179,0,2.03800594708786,1,33272628,mais de 30mi,1 ano ou menos,0,1
Colombia,meta,acacias,0,0,,0,,,1991-10-22 00:00:00,Tuesday,0,0,0,7964,1,37,0,2.03800594708786,1,33272628,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,lejanias,0,3,,3,,,1991-10-27 00:00:00,Sunday,0,0,0,7969,1,5,0,2.03800594708786,1,33272628,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,el calvario,0,8,,0,,,1992-08-17 00:00:00,Monday,0,0,0,8264,1,295,1,1.98308677402728,1,33939039,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,san juan de arama,0,1,,9,,,1992-08-26 00:00:00,Wednesday,0,0,0,2463,0,9,0,1.98308677402728,1,33939039,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,villavicencio,0,2,,0,,,1992-09-06 00:00:00,Sunday,0,0,0,8284,0,11,0,1.98308677402728,1,33939039,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,uribe,1,16,,0,,,1996-04-18 00:00:00,Thursday,0,0,0,9604,1,1320,0,1.82497516949853,1,36632573,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,villavicencio,0,2,,0,,,1996-06-20 00:00:00,Thursday,0,0,0,2851,0,63,0,1.82497516949853,1,36632573,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,villavicencio,0,1,,0,,,1996-10-13 00:00:00,Sunday,0,0,0,115,3,115,0,1.82497516949853,1,36632573,mais de 30mi,1 ano ou menos,0,0
Colombia,meta,villavicencio,0,,,,,,1997-03-07 00:00:00,Friday,0,0,0,1643,0,145,0,1.78395611076054,1,37291946,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,san juan de arama,1,0,,0,,,1997-09-15 00:00:00,Monday,0,0,0,1846,0,192,0,1.78395611076054,1,37291946,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,san juan de arama,0,17,,0,,,1997-10-04 00:00:00,Saturday,0,0,0,10138,1,19,0,1.78395611076054,1,37291946,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,uribe,0,0,,0,,,1997-10-24 00:00:00,Friday,0,0,0,554,5,20,0,1.78395611076054,1,37291946,mais de 30mi,2 a 9 anos,0,0
Colombia,meta,la horqueta,0,14,,0,,,1997-11-21 00:00:00,Friday,0,0,0,10186,2,28,0,1.78395611076054,1,37291946,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,villavicencio,0,1,,0,,,1997-12-08 00:00:00,Monday,0,0,0,421,4,17,1,1.78395611076054,1,37291946,mais de 30mi,2 a 9 anos,0,0
Colombia,meta,el calvario,0,,0,,0,17,1998-03-23 00:00:00,Monday,0,1,0,2044,20,105,1,1.73449209300479,1,37944414,mais de 30mi,2 a 9 anos,0,0
Colombia,meta,san martin,1,0,0,0,0,,1998-04-09 00:00:00,Thursday,0,1,0,2177,0,17,1,1.73449209300479,1,37944414,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,puerto rico,0,0,0,0,0,,2000-01-07 00:00:00,Friday,0,0,0,10963,5,638,0,1.61983140551157,1,39215135,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,san martin,0,0,0,16,0,,2001-06-15 00:00:00,Friday,0,0,0,1163,25,525,0,1.57553237214944,1,39837875,mais de 30mi,2 a 9 anos,0,0
Colombia,meta,lejanias,0,0,0,0,0,1,2001-07-15 00:00:00,Sunday,0,0,0,11518,9,30,0,1.57553237214944,1,39837875,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,acacias,1,6,5,,4,,2001-12-08 00:00:00,Saturday,0,0,0,3700,8,146,1,1.57553237214944,1,39837875,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,cumaral,0,0,0,0,,,2002-01-22 00:00:00,Tuesday,0,1,0,11709,2,45,0,1.53486691614177,1,40454050,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,puerto lleras,0,5,0,,0,,2002-03-12 00:00:00,Tuesday,0,1,0,11758,13,49,0,1.53486691614177,1,40454050,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,vista hermosa,0,11,0,,0,22,2002-09-18 00:00:00,Wednesday,0,1,0,8318,24,190,0,1.53486691614177,1,40454050,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,uribe,0,0,0,0,0,6,2005-04-15 00:00:00,Friday,0,0,0,2730,0,940,0,1.36565233876962,1,42220940,mais de 30mi,2 a 9 anos,0,1
Colombia,meta,puerto rico,1,0,0,0,,,2006-07-07 00:00:00,Friday,0,1,0,2373,20,448,0,1.29886517669187,1,42772910,mais de 30mi,2 a 9 anos,0,0
Colombia,meta,uribe,0,1,0,8,0,,2009-09-20 00:00:00,Sunday,0,0,0,1619,13,1171,0,1.13154130595269,1,44313917,mais de 30mi,2 a 9 anos,0,0
Colombia,meta,el castillo,0,1,0,1,0,,2009-09-30 00:00:00,Wednesday,0,0,0,7634,9,10,0,1.13154130595269,1,44313917,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,campo alegre,0,6,0,4,0,,2012-08-26 00:00:00,Sunday,0,0,0,15578,11,1061,0,1.03966499994087,0,45782417,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,cano ovejas,0,0,0,0,0,,2014-04-22 00:00:00,Tuesday,0,1,0,16182,6,604,0,0.947136923375947,0,46677947,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,acacias,0,0,0,0,0,,2017-05-15 00:00:00,Monday,0,0,0,5637,8,1119,0,1.51228960592288,1,48351671,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,acacias,0,0,0,0,0,,2017-05-15 00:00:00,Monday,0,0,0,0,0,0,0,1.51228960592288,1,48351671,mais de 30mi,1 ano ou menos,1,1
Colombia,meta,rincon del indio,0,1,0,0,3,,2017-12-02 00:00:00,Saturday,0,0,0,17502,20,201,0,1.51228960592288,1,48351671,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,cano ceiba,0,1,0,1,0,,2018-02-24 00:00:00,Saturday,0,1,0,17586,5,84,0,1.89558675057496,1,49276961,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,carlo zanza,1,0,0,0,0,,2019-02-11 00:00:00,Monday,0,0,0,17938,6,352,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,puerto toledo,1,0,0,0,0,,2019-02-11 00:00:00,Monday,0,0,0,17938,0,0,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,1,1
Colombia,meta,uribe,0,0,0,7,0,,2019-05-02 00:00:00,Thursday,0,0,0,3511,1,80,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,1
Colombia,meta,la macarena,1,0,0,0,0,,2019-06-17 00:00:00,Monday,0,0,0,11898,6,46,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,la catalina,0,0,0,2,0,,2019-10-26 00:00:00,Saturday,0,0,0,18195,5,131,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,el progreso,0,1,0,0,0,,2020-07-11 00:00:00,Saturday,0,0,0,11962,26,259,0,1.47010203160178,1,50930662,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,vista hermosa,0,0,0,4,0,,2020-08-08 00:00:00,Saturday,0,0,0,18482,11,28,0,1.47010203160178,1,50930662,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,villavicencio,1,0,0,0,0,,2020-09-23 00:00:00,Wednesday,0,0,0,8325,2,46,0,1.47010203160178,1,50930662,mais de 30mi,10 anos ou mais,0,0
Colombia,meta,el planchon,0,2,0,0,0,,2020-10-16 00:00:00,Friday,0,0,0,18551,9,23,0,1.47010203160178,1,50930662,mais de 30mi,10 anos ou mais,0,0
Mexico,mexico,ecatepec,0,0,0,0,0,,2015-10-31 00:00:00,Saturday,0,0,1,16739,127,16739,0,1.16700884975484,1,120149897,mais de 30mi,10 anos ou mais,0,0
Mexico,mexico,ecatepec,0,0,0,0,0,,2015-10-31 00:00:00,Saturday,0,0,1,0,0,0,0,1.16700884975484,1,120149897,mais de 30mi,1 ano ou menos,1,1
Mexico,mexico,ecatepec,1,0,0,0,0,,2015-10-31 00:00:00,Saturday,0,0,1,0,0,0,0,1.16700884975484,1,120149897,mais de 30mi,1 ano ou menos,1,1
Mexico,mexico,ecatepec,1,0,0,0,0,,2015-10-31 00:00:00,Saturday,0,0,1,0,0,0,0,1.16700884975484,1,120149897,mais de 30mi,1 ano ou menos,1,1
Mexico,mexico,ecatepec,1,0,0,0,0,,2015-10-31 00:00:00,Saturday,0,0,1,0,0,0,0,1.16700884975484,1,120149897,mais de 30mi,1 ano ou menos,1,1
Mexico,mexico,ecatepec,1,0,0,0,0,,2015-10-31 00:00:00,Saturday,0,0,1,0,0,0,0,1.16700884975484,1,120149897,mais de 30mi,1 ano ou menos,1,1
Mexico,mexico,ecatepec,1,0,0,0,0,,2015-10-31 00:00:00,Saturday,0,0,1,0,0,0,0,1.16700884975484,1,120149897,mais de 30mi,1 ano ou menos,1,1
Mexico,mexico,tejulpilco,0,1,0,0,0,,2019-08-24 00:00:00,Saturday,0,0,0,18132,24,1393,0,0.860265089734684,0,125085311,mais de 30mi,10 anos ou mais,0,0
Mexico,michoacan,uruapan,1,0,,1,,,1983-10-26 00:00:00,Wednesday,0,0,0,5046,147,5046,0,1.99468010531636,0,72080310,mais de 30mi,10 anos ou mais,0,0
Mexico,michoacan,irimbo,0,0,,0,,2,1990-01-02 00:00:00,Tuesday,0,0,0,7306,418,2260,0,1.83597705013042,0,81720428,mais de 30mi,10 anos ou mais,0,0
Mexico,michoacan,uruapan,0,0,,0,,,1994-01-06 00:00:00,Thursday,0,1,0,3725,5,1465,0,1.90443531542116,1,88314424,mais de 30mi,10 anos ou mais,0,0
Mexico,michoacan,tierra caliente,0,1,0,0,0,,2018-07-20 00:00:00,Friday,0,1,0,17732,10,8961,0,0.951668643927897,1,124013861,mais de 30mi,10 anos ou mais,0,0
Brazil,minas gerais,belo horizonte,0,0,,0,,,1978-09-13 00:00:00,Wednesday,1,0,1,3177,179,3177,0,2.36302892413041,1,116664382,mais de 30mi,2 a 9 anos,0,0
Brazil,minas gerais,belo horizonte,0,0,,0,,,1978-09-13 00:00:00,Wednesday,1,0,1,0,0,0,0,2.36302892413041,1,116664382,mais de 30mi,1 ano ou menos,1,1
Brazil,minas gerais,belo horizonte,0,0,,0,,,1984-04-25 00:00:00,Wednesday,1,0,1,2051,3,2051,0,2.19848577788892,1,133888775,mais de 30mi,2 a 9 anos,0,0
Brazil,minas gerais,belo horizonte,0,0,,0,,,1995-02-12 00:00:00,Sunday,0,0,1,3945,54,3945,0,1.56236694760604,0,163515328,mais de 30mi,10 anos ou mais,0,0
Brazil,minas gerais,belo horizonte,0,0,,0,,,1995-03-18 00:00:00,Saturday,0,0,1,34,34,34,0,1.56236694760604,0,163515328,mais de 30mi,1 ano ou menos,0,0
Brazil,minas gerais,belo horizonte,0,1,0,0,0,,2014-01-11 00:00:00,Saturday,0,1,1,6874,174,6874,0,0.857834828724811,0,203459650,mais de 30mi,10 anos ou mais,0,0
Brazil,minas gerais,juiz de fora,1,0,0,1,1,,2018-09-06 00:00:00,Thursday,0,1,0,17780,112,1699,0,0.793768153848091,0,210166592,mais de 30mi,10 anos ou mais,0,0
